;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2002-01-31;1,011235;1,078972;1,803806;1,386454;-13,02412;3,003782;1,030404
2002-02-28;0,991383;1,042557;9,028766;-0,92558;2,494403;-0,39076;0,999299
2002-03-31;1,032801;0,997983;-9,590458;-3,946091;-0,621638;-4,67932;0,97036
2002-04-30;1,045423;0,951369;1,314471;4,417242;11,933349;3,218289;0,988771
2002-05-31;0,994304;1,015978;12,93929;-0,40733;-19,231119;12,852309;1,012774
2002-06-30;0,991372;1,098258;-5,547804;-1,018638;6,056911;-11,55655;0,946181
2002-07-31;0,993995;1,017312;1,468998;10,159588;0,916925;3,005659;1,055258
2002-08-31;0,997523;0,986016;2,191197;-3,707582;-10,030505;-1,539595;0,980307
2002-09-30;1,005977;1,022985;-4,273218;0,426348;-0,071329;-5,982595;0,998965
2002-10-31;1,011796;0,954978;1,960681;2,376083;4,517485;4,243673;1,04477
2002-11-30;1,014579;0,948223;-6,314016;-2,761175;0,634236;-7,204742;0,96212
2002-12-31;0,982486;1,048623;-7,574264;0,870343;3,939724;-3,890111;0,986035
2003-01-31;0,969708;1,022813;2,763692;-3,444725;2,237339;4,57351;1,019212
2003-02-28;0,991888;0,986076;2,967433;-0,011587;-7,378621;4,956728;1,008573
2003-03-31;1,002163;1,003396;6,673622;1,941552;-2,160924;4,850774;0,96347
2003-04-30;1,012082;1,009834;8,205535;5,325589;1,23507;2,455518;1,040701
2003-05-31;1,007972;0,985859;-1,432422;-4,11521;-1,952792;-1,530743;0,961015
2003-06-30;1,005468;0,994212;-12,308659;-3,338179;-1,692796;-5,506574;1,004434
2003-07-31;1,000379;0,981233;4,695684;3,686757;0,048836;1,312732;1,026334
2003-08-31;0,963014;1,01533;-8,643653;-8,584089;3,248898;-3,34483;0,890036
2003-09-30;0,98797;1,016742;1,541228;2,993953;4,790135;-1,136389;1,021053
2003-10-31;0,990526;0,779261;8,468818;5,959744;-1,947782;8,720553;1,018288
2003-11-30;0,987643;0,988296;-14,299835;-3,880546;0,647504;-2,393987;0,927929
2003-12-31;1,023606;1,015501;-1,953576;-0,502402;-5,553844;4,607117;1,014301
2004-01-31;0,994467;0,982493;-5,782145;-3,988995;-18,914529;0,454143;0,978285
2004-02-29;1,021609;1,009358;12,982755;1,000732;10,882712;-3,30128;0,987036
2004-03-31;0,98245;0,990642;0,024994;6,029992;-1,315404;-3,742926;1,031574
2004-04-30;0,999842;1,015962;6,154614;-0,280153;-3,843969;1,161531;0,993308
2004-05-31;1,028135;1,006967;-5,06374;-4,172415;6,171426;-10,541837;0,909097
